download,timestamp,upload
140.65168653978478,2018-08-26T18:19:46.536180Z,6.008001086327058
107.57752756568001,2018-08-26T18:20:13.003307Z,1.344053463402601
143.486170203524,2018-08-26T18:20:55.610299Z,6.612265000669639
140.9586374449787,2018-08-27T00:35:55.266272Z,9.294227375459693
56.93323092929638,2018-08-29T04:06:08.429445Z,9.112336277708609
